Orthogroup	Amphimedon_UP000007879_400682	Ephydatia_Emu_v1_prots	Human_UP000005640_9606	Niphates_augustus.hints.aa
OG0030392		Em0022g932a		
OG0030393		Em0022g950a		
OG0030394		Em0022g959a		
OG0030395		Em0022g983a		
OG0030396		Em0022g993a		
OG0030397		Em0022g1007a		
OG0030398		Em0023g21a		
OG0030399		Em0023g32a		
OG0030400		Em0023g37a		
OG0030401		Em0023g38a		
OG0030402		Em0023g65a		
OG0030403		Em0023g71a		
OG0030404		Em0023g80a		
OG0030405		Em0023g88a		
OG0030406		Em0023g91a		
OG0030407		Em0023g105a		
OG0030408		Em0023g106a		
OG0030409		Em0023g107a		
OG0030410		Em0023g121a		
OG0030411		Em0023g164a		
OG0030412		Em0023g165a		
OG0030413		Em0023g167a		
OG0030414		Em0023g170a		
OG0030415		Em0023g172a		
OG0030416		Em0023g174a		
OG0030417		Em0023g185a		
OG0030418		Em0023g189a		
OG0030419		Em0023g191a		
OG0030420		Em0023g196a		
OG0030421		Em0023g200a		
OG0030422		Em0023g213a		
OG0030423		Em0023g214a		
OG0030424		Em0023g219a		
OG0030425		Em0023g230a		
OG0030426		Em0023g238a		
OG0030427		Em0023g239a		
OG0030428		Em0023g246a		
OG0030429		Em0023g250a		
OG0030430		Em0023g251a		
OG0030431		Em0023g254a		
OG0030432		Em0023g255a		
OG0030433		Em0023g264a		
OG0030434		Em0023g269a		
OG0030435		Em0023g270a		
OG0030436		Em0023g278a		
OG0030437		Em0023g279a		
OG0030438		Em0023g285a		
OG0030439		Em0023g287a		
OG0030440		Em0023g288a		
OG0030441		Em0023g306a		
OG0030442		Em0023g309a		
OG0030443		Em0023g310a		
OG0030444		Em0023g316a		
OG0030445		Em0023g341a		
OG0030446		Em0023g343a		
OG0030447		Em0023g346a		
OG0030448		Em0023g360a		
OG0030449		Em0023g361a		
OG0030450		Em0023g386a		
OG0030451		Em0023g424a		
OG0030452		Em0023g439a		
OG0030453		Em0023g440a		
OG0030454		Em0023g443a		
OG0030455		Em0023g448a		
OG0030456		Em0023g452a		
OG0030457		Em0023g454a		
OG0030458		Em0023g460a		
OG0030459		Em0023g465a		
OG0030460		Em0023g466a		
OG0030461		Em0023g479a		
OG0030462		Em0023g488a		
OG0030463		Em0023g491a		
OG0030464		Em0023g526a		
OG0030465		Em0023g528a		
OG0030466		Em0023g531a		
OG0030467		Em0023g534a		
OG0030468		Em0023g535a		
OG0030469		Em0023g541a		
OG0030470		Em0023g549a		
OG0030471		Em0023g550a		
OG0030472		Em0023g555a		
OG0030473		Em0023g558a		
OG0030474		Em0023g561a		
OG0030475		Em0023g573a		
OG0030476		Em0023g580a		
OG0030477		Em0023g582a		
OG0030478		Em0023g599a		
OG0030479		Em0023g600a		
OG0030480		Em0023g608a		
OG0030481		Em0023g614a		
OG0030482		Em0023g615a		
OG0030483		Em0023g626a		
OG0030484		Em0023g654a		
OG0030485		Em0023g686a		
OG0030486		Em0023g689a		
OG0030487		Em0023g693a		
OG0030488		Em0023g695a		
OG0030489		Em0023g732a		
OG0030490		Em0023g733a		
OG0030491		Em0023g739a		
OG0030492		Em0023g744a		
OG0030493		Em0023g745a		
OG0030494		Em0023g761a		
OG0030495		Em0023g768a		
OG0030496		Em0023g770a		
OG0030497		Em0023g775a		
OG0030498		Em0023g785a		
OG0030499		Em0023g793a		
OG0030500		Em0023g796a		
OG0030501		Em0023g801a		
OG0030502		Em0023g803a		
OG0030503		Em0023g810a		
OG0030504		Em0023g813a		
OG0030505		Em0023g817a		
OG0030506		Em0023g818a		
OG0030507		Em0023g828a		
OG0030508		Em0023g856a		
OG0030509		Em0023g869a		
OG0030510		Em0023g890a		
OG0030511		Em0023g899a		
OG0030512		Em0023g912a		
OG0030513		Em0023g923a		
OG0030514		Em0023g931a		
OG0030515		Em0023g955a		
OG0030516		Em0024g12a		
OG0030517		Em0024g15a		
OG0030518		Em0024g16a		
OG0030519		Em0024g17a		
OG0030520		Em0024g40a		
OG0030521		Em0024g44a		
OG0030522		Em0024g49a		
OG0030523		Em0024g50a		
OG0030524		Em0024g51a		
OG0030525		Em0024g65a		
OG0030526		Em0024g66a		
OG0030527		Em0024g78a		
OG0030528		Em0024g80a		
OG0030529		Em0024g92a		
OG0030530		Em0024g97a		
OG0030531		Em0024g98a		
OG0030532		Em0024g100a		
OG0030533		Em0024g101a		
OG0030534		Em0024g102a		
OG0030535		Em0024g105a		
OG0030536		Em0024g107a		
OG0030537		Em0024g108a		
OG0030538		Em0024g109a		
OG0030539		Em0024g110a		
OG0030540		Em0024g111a		
OG0030541		Em0024g114a		
OG0030542		Em0024g116a		
OG0030543		Em0024g117a		
OG0030544		Em0024g118a		
OG0030545		Em0024g133a		
OG0030546		Em0024g140a		
OG0030547		Em0024g144a		
OG0030548		Em0024g146a		
OG0030549		Em0024g152a		
OG0030550		Em0024g160a		
OG0030551		Em0024g167a		
OG0030552		Em0024g171a		
OG0030553		Em0024g183a		
OG0030554		Em0024g189a		
OG0030555		Em0024g193a		
OG0030556		Em0024g203a		
OG0030557		Em0024g219a		
OG0030558		Em0024g241a		
OG0030559		Em0024g255a		
OG0030560		Em0024g259a		
OG0030561		Em0024g263a		
OG0030562		Em0024g265a		
OG0030563		Em0024g271a		
OG0030564		Em0024g301a		
OG0030565		Em0024g310a		
OG0030566		Em0024g317a		
OG0030567		Em0024g335a		
OG0030568		Em0024g353a		
OG0030569		Em0024g354a		
OG0030570		Em0024g356a		
OG0030571		Em0024g363a		
OG0030572		Em0024g375a		
OG0030573		Em0024g377a		
OG0030574		Em0024g387a		
OG0030575		Em0024g388a		
OG0030576		Em0024g398a		
OG0030577		Em0024g406a		
OG0030578		Em0024g412a		
OG0030579		Em0024g426a		
OG0030580		Em0024g434a		
OG0030581		Em0024g440a		
OG0030582		Em0024g474a		
OG0030583		Em0024g490a		
OG0030584		g32961.t1		
OG0030585		g32963.t1		
OG0030586		g32964.t1		
OG0030587		g32965.t1		
OG0030588		g32966.t1		
OG0030589		g32967.t1		
OG0030590		g32968.t1		
OG0030591		g32969.t1		
OG0030592		g32970.t1		
OG0030593		g32972.t1		
OG0030594		g32973.t1		
OG0030595		g32974.t1		
OG0030596		g32975.t1		
OG0030597		g32977.t1		
OG0030598		g32978.t1		
OG0030599		g32980.t1		
OG0030600		g32982.t1		
OG0030601		g32983.t1		
OG0030602		g32984.t1		
OG0030603		g32985.t1		
OG0030604		g32986.t1		
OG0030605		g32987.t1		
OG0030606		g32988.t1		
OG0030607		g32990.t1		
OG0030608		g32991.t1		
OG0030609		g32992.t1		
OG0030610		g32993.t1		
OG0030611		g32994.t1		
OG0030612		g32995.t1		
OG0030613		g32997.t1		
OG0030614		g32998.t1		
OG0030615		g32999.t1		
OG0030616		g33000.t1		
OG0030617		g33001.t1		
OG0030618		g33002.t1		
OG0030619		g33003.t1		
OG0030620		g33004.t1		
OG0030621		g33005.t1		
OG0030622		g33006.t1		
OG0030623		g33007.t1		
OG0030624		g33008.t1		
OG0030625		g33009.t1		
OG0030626		g33010.t1		
OG0030627		g33012.t1		
OG0030628		g33013.t1		
OG0030629		g33015.t1		
OG0030630		g33016.t1		
OG0030631		g33017.t1		
OG0030632		g33018.t1		
OG0030633		g33020.t1		
OG0030634		g33021.t1		
OG0030635		g33022.t1		
OG0030636		g33023.t1		
OG0030637		g33024.t1		
OG0030638		g33025.t1		
OG0030639		g33027.t1		
OG0030640		g33028.t1		
OG0030641		g33029.t1		
OG0030642		g33030.t1		
OG0030643		g33031.t1		
OG0030644		g33032.t1		
OG0030645		g33034.t1		
OG0030646		g33035.t1		
OG0030647		g33036.t1		
OG0030648		g33037.t1		
OG0030649		g33038.t1		
OG0030650		g33039.t1		
OG0030651		g33040.t1		
OG0030652		g33041.t1		
OG0030653		g33042.t1		
OG0030654		g33043.t1		
OG0030655		g33044.t1		
OG0030656		Em0025g4a		
OG0030657		Em0025g6a		
OG0030658		Em0025g13a		
OG0030659		Em0025g71a		
OG0030660		Em0025g72a		
OG0030661		Em0025g85a		
OG0030662		Em0025g99a		
OG0030663		Em0026g11a		
OG0030664		Em0026g27a		
OG0030665		Em0026g30a		
OG0030666		Em0026g42a		
OG0030667		Em0026g46a		
OG0030668		Em0026g48a		
OG0030669		Em0026g57a		
OG0030670		Em0026g63a		
OG0030671		Em0026g67a		
OG0030672		Em0026g68a		
OG0030673		Em0027g1a		
OG0030674		Em0027g8a		
OG0030675		Em0027g36a		
OG0030676		Em0027g38a		
OG0030677		Em0028g12a		
OG0030678		Em0028g23a		
OG0030679		Em0028g26a		
OG0030680		Em0028g55a		
OG0030681		Em0028g57a		
OG0030682		Em0028g58a		
OG0030683		Em0028g66a		
OG0030684		Em0029g23a		
OG0030685		Em0030g1a		
OG0030686		Em0030g11a		
OG0030687		Em0030g47a		
OG0030688		Em0031g13a		
OG0030689		Em0031g20a		
OG0030690		Em0031g27a		
OG0030691		Em0031g33a		
OG0030692		Em0031g41a		
OG0030693		Em0031g43a		
OG0030694		Em0032g32a		
OG0030695		Em0032g46a		
OG0030696		Em0033g18a		
OG0030697		Em0033g30a		
OG0030698		Em0034g1a		
OG0030699		Em0034g3a		
OG0030700		Em0034g4a		
OG0030701		Em0034g5a		
OG0030702		Em0034g8a		
OG0030703		Em0034g17a		
OG0030704		Em0034g18a		
OG0030705		Em0034g22a		
OG0030706		Em0034g23a		
OG0030707		Em0034g24a		
OG0030708		Em0034g26a		
OG0030709		Em0034g27a		
OG0030710		Em0034g40a		
OG0030711		Em0034g41a		
OG0030712		Em0034g45a		
OG0030713		Em0035g8a		
OG0030714		Em0035g10a		
OG0030715		Em0035g15a		
OG0030716		Em0035g18a		
OG0030717		Em0036g21a		
OG0030718		Em0036g26a		
OG0030719		Em0037g14a		
OG0030720		Em0037g27a		
OG0030721		Em0037g31a		
OG0030722		Em0037g33a		
OG0030723		Em0037g35a		
OG0030724		Em0037g37a		
OG0030725		Em0037g39a		
OG0030726		Em0040g9a		
OG0030727		Em0040g15a		
OG0030728		Em0040g16a		
OG0030729		Em0040g22a		
OG0030730		Em0040g23a		
OG0030731		Em0040g24a		
OG0030732		Em0041g34a		
OG0030733		Em0042g10a		
OG0030734		Em0044g7a		
OG0030735		Em0045g16a		
OG0030736		Em0045g27a		
OG0030737		Em0046g19a		
OG0030738		Em0047g1a		
OG0030739		Em0047g20a		
OG0030740		Em0047g29a		
OG0030741		Em0047g35a		
OG0030742		Em0047g42a		
OG0030743		Em0047g43a		
OG0030744		Em0048g11a		
OG0030745		Em0048g12a		
OG0030746		Em0049g10a		
OG0030747		Em0049g11a		
OG0030748		Em0050g19a		
OG0030749		Em0050g22a		
OG0030750		Em0050g25a		
OG0030751		Em0051g25a		
OG0030752		Em0051g28a		
OG0030753		Em0053g23a		
OG0030754		Em0055g14a		
OG0030755		Em0055g17a		
OG0030756		Em0055g21a		
OG0030757		Em0055g23a		
OG0030758		Em0055g28a		
OG0030759		Em0056g6a		
OG0030760		Em0056g10a		
OG0030761		Em0056g16a		
OG0030762		Em0056g17a		
OG0030763		Em0056g26a		
OG0030764		Em0057g12a		
OG0030765		Em0057g19a		
OG0030766		Em0057g26a		
OG0030767		Em0058g5a		
OG0030768		Em0058g9a		
OG0030769		Em0058g11a		
OG0030770		Em0058g13a		
OG0030771		Em0061g5a		
OG0030772		Em0062g4a		
OG0030773		Em0062g9a		
OG0030774		Em0062g12a		
OG0030775		Em0063g17a		
OG0030776		Em0064g19a		
OG0030777		Em0065g7a		
OG0030778		Em0065g8a		
OG0030779		Em0066g20a		
OG0030780		Em0066g22a		
OG0030781		Em0067g11a		
OG0030782		Em0067g15a		
OG0030783		Em0067g17a		
OG0030784		Em0067g21a		
OG0030785		Em0068g15a		
OG0030786		Em0069g6a		
OG0030787		Em0070g9a		
OG0030788		Em0071g1a		
OG0030789		Em0071g14a		
OG0030790		Em0072g2a		
OG0030791		Em0072g3a		
OG0030792		Em0073g9a		
OG0030793		Em0073g10a		
OG0030794		Em0073g11a		
OG0030795		Em0075g4a		
OG0030796		Em0076g11a		
OG0030797		Em0076g12a		
OG0030798		Em0078g10a		
OG0030799		Em0078g11a		
OG0030800		Em0079g3a		
OG0030801		Em0081g14a		
OG0030802		Em0082g14a		
OG0030803		Em0083g9a		
OG0030804		Em0083g11a		
OG0030805		Em0085g2a		
OG0030806		Em0085g7a		
OG0030807		Em0085g11a		
OG0030808		Em0086g2a		
OG0030809		Em0086g3a		
OG0030810		Em0086g9a		
OG0030811		Em0086g11a		
OG0030812		Em0086g13a		
OG0030813		Em0087g12a		
OG0030814		Em0089g7a		
OG0030815		Em0091g4a		
OG0030816		Em0091g18a		
OG0030817		Em0092g4a		
OG0030818		Em0093g10a		
OG0030819		Em0093g11a		
OG0030820		Em0095g8a		
OG0030821		Em0096g8a		
OG0030822		Em0097g16a		
OG0030823		Em0098g2a		
OG0030824		Em0098g4a		
OG0030825		Em0099g8a		
OG0030826		Em0099g10a		
OG0030827		Em0099g25a		
OG0030828		Em0101g7a		
OG0030829		Em0102g6a		
OG0030830		Em0102g11a		
OG0030831		Em0104g2a		
OG0030832		Em0109g11a		
OG0030833		Em0109g13a		
OG0030834		Em0110g4a		
OG0030835		Em0110g14a		
OG0030836		Em0112g4a		
OG0030837		Em0113g15a		
OG0030838		Em0114g3a		
OG0030839		Em0115g1a		
OG0030840		Em0116g7a		
OG0030841		Em0118g4a		
OG0030842		Em0118g6a		
OG0030843		Em0122g2a		
OG0030844		Em0125g4a		
OG0030845		Em0128g4a		
OG0030846		Em0129g3a		
OG0030847		Em0130g3a		
OG0030848		Em0132g6a		
OG0030849		Em0133g7a		
OG0030850		Em0135g1a		
OG0030851		Em0135g4a		
OG0030852		Em0136g5a		
OG0030853		Em0140g4a		
OG0030854		Em0141g1a		
OG0030855		Em0141g3a		
OG0030856		Em0141g6a		
OG0030857		Em0144g9a		
OG0030858		Em0144g14a		
OG0030859		Em0144g15a		
OG0030860		Em0145g15a		
OG0030861		Em0145g17a		
OG0030862		Em0146g7a		
OG0030863		Em0147g9a		
OG0030864		Em0149g2a		
OG0030865		Em0151g2a		
OG0030866		Em0153g3a		
OG0030867		Em0153g5a		
OG0030868		Em0153g9a		
OG0030869		Em0153g11a		
OG0030870		Em0155g8a		
OG0030871		Em0159g4a		
OG0030872		Em0162g1a		
OG0030873		Em0162g11a		
OG0030874		Em0166g1a		
OG0030875		Em0170g2a		
OG0030876		Em0172g3a		
OG0030877		Em0173g6a		
OG0030878		Em0177g3a		
OG0030879		Em0177g5a		
OG0030880		Em0179g1a		
OG0030881		Em0179g8a		
OG0030882		Em0179g17a		
OG0030883		Em0186g2a		
OG0030884		Em0187g2a		
OG0030885		Em0187g3a		
OG0030886		Em0188g5a		
OG0030887		Em0190g3a		
OG0030888		Em0191g1a		
OG0030889		Em0194g2a		
OG0030890		Em0194g3a		
OG0030891		Em0194g7a		
OG0030892		Em0195g5a		
OG0030893		Em0197g3a		
OG0030894		Em0199g3a		
OG0030895		Em0200g11a		
OG0030896		Em0202g1a		
OG0030897		Em0202g8a		
OG0030898		Em0214g1a		
OG0030899		Em0219g6a		
OG0030900		Em0221g3a		
OG0030901		Em0225g5a		
OG0030902		Em0229g6a		
OG0030903		Em0230g3a		
OG0030904		Em0232g3a		
OG0030905		Em0238g4a		
OG0030906		Em0239g7a		
OG0030907		Em0242g1a		
OG0030908		Em0243g2a		
OG0030909		Em0244g4a		
OG0030910		Em0253g4a		
OG0030911		Em0263g2a		
OG0030912		Em0263g3a		
OG0030913		Em0263g4a		
OG0030914		Em0263g5a		
OG0030915		Em0263g8a		
OG0030916		Em0263g9a		
OG0030917		Em0263g11a		
OG0030918		Em0263g12a		
OG0030919		Em0265g4a		
OG0030920		Em0272g1a		
OG0030921		Em0275g2a		
OG0030922		Em0277g3a		
OG0030923		Em0279g4a		
OG0030924		Em0287g3a		
OG0030925		Em0287g4a		
OG0030926		Em0288g1a		
OG0030927		Em0292g3a		
OG0030928		Em0299g3a		
OG0030929		Em0302g3a		
OG0030930		Em0306g3a		
OG0030931		Em0307g4a		
OG0030932		Em0312g1a		
OG0030933		Em0313g1a		
OG0030934		Em0313g2a		
OG0030935		Em0321g6a		
OG0030936		Em0322g3a		
OG0030937		Em0326g4a		
OG0030938		Em0326g5a		
OG0030939		Em0326g7a		
OG0030940		Em0331g1a		
OG0030941		Em0337g5a		
OG0030942		Em0337g7a		
OG0030943		Em0339g2a		
OG0030944		Em0341g4a		
OG0030945		Em0345g1a		
OG0030946		Em0353g2a		
OG0030947		Em0354g2a		
OG0030948		Em0358g4a		
OG0030949		Em0359g1a		
OG0030950		Em0360g3a		
OG0030951		Em0363g3a		
OG0030952		Em0364g2a		
OG0030953		Em0366g3a		
OG0030954		Em0368g2a		
OG0030955		Em0374g4a		
OG0030956		Em0376g4a		
OG0030957		Em0380g1a		
OG0030958		Em0383g1a		
OG0030959		Em0384g4a		
OG0030960		Em0386g4a		
OG0030961		Em0387g2a		
OG0030962		Em0389g8a		
OG0030963		Em0393g1a		
OG0030964		Em0393g6a		
OG0030965		Em0395g1a		
OG0030966		Em0404g1a		
OG0030967		Em0404g6a		
OG0030968		Em0408g3a		
OG0030969		Em0421g2a		
OG0030970		Em0424g4a		
OG0030971		Em0425g6a		
OG0030972		Em0429g2a		
OG0030973		Em0431g1a		
OG0030974		Em0438g1a		
OG0030975		Em0450g3a		
OG0030976		Em0452g5a		
OG0030977		Em0452g6a		
OG0030978		Em0452g8a		
OG0030979		Em0456g2a		
OG0030980		Em0458g3a		
OG0030981		Em0458g5a		
OG0030982		Em0459g1a		
OG0030983		Em0467g1a		
OG0030984		Em0476g3a		
OG0030985		Em0478g3a		
OG0030986		Em0481g1a		
OG0030987		Em0481g4a		
OG0030988		Em0482g3a		
OG0030989		Em0484g7a		
OG0030990		Em0491g1a		
OG0030991		Em0492g1a		
OG0030992		Em0495g1a		
OG0030993		Em0495g6a		
OG0030994		Em0498g3a		
OG0030995		Em0508g1a		
OG0030996		Em0512g2a		
OG0030997		Em0513g3a		
OG0030998		Em0514g5a		
OG0030999		Em0520g1a		
OG0031000		Em0521g6a		
OG0031001		Em0526g4a		
OG0031002		Em0528g1a		
OG0031003		Em0538g3a		
OG0031004		Em0543g5a		
OG0031005		Em0544g6a		
OG0031006		Em0548g2a		
OG0031007		Em0550g4a		
OG0031008		Em0551g1a		
OG0031009		Em0551g2a		
OG0031010		Em0551g9a		
OG0031011		Em0559g2a		
OG0031012		Em0560g3a		
OG0031013		Em0563g2a		
OG0031014		Em0566g1a		
OG0031015		Em0567g2a		
OG0031016		Em0574g2a		
OG0031017		Em0574g4a		
OG0031018		Em0575g5a		
OG0031019		Em0576g3a		
OG0031020		Em0581g1a		
OG0031021		Em0581g2a		
OG0031022		Em0581g3a		
OG0031023		Em0583g1a		
OG0031024		Em0585g2a		
OG0031025		Em0589g3a		
OG0031026		Em0590g3a		
OG0031027		Em0590g4a		
OG0031028		Em0599g1a		
OG0031029		Em0600g1a		
OG0031030		Em0602g2a		
OG0031031		Em0608g2a		
OG0031032		Em0610g1a		
OG0031033		Em0612g4a		
OG0031034		Em0619g1a		
OG0031035		Em0621g1a		
OG0031036		Em0622g4a		
OG0031037		Em0628g2a		
OG0031038		Em0628g3a		
OG0031039		Em0635g3a		
OG0031040		Em0635g4a		
OG0031041		Em0636g2a		
OG0031042		Em0640g1a		
OG0031043		Em0648g5a		
OG0031044		Em0648g11a		
OG0031045		Em0660g2a		
OG0031046		Em0665g2a		
OG0031047		Em0670g1a		
OG0031048		Em0670g3a		
OG0031049		Em0671g1a		
OG0031050		Em0672g1a		
OG0031051		Em0676g4a		
OG0031052		Em0679g1a		
OG0031053		Em0682g1a		
OG0031054		Em0689g3a		
OG0031055		Em0690g2a		
OG0031056		Em0693g1a		
OG0031057		Em0696g2a		
OG0031058		Em0705g1a		
OG0031059		Em0708g7a		
OG0031060		Em0708g8a		
OG0031061		Em0710g1a		
OG0031062		Em0712g1a		
OG0031063		Em0712g3a		
OG0031064		Em0714g2a		
OG0031065		Em0714g3a		
OG0031066		Em0714g4a		
OG0031067		Em0714g5a		
OG0031068		Em0718g2a		
OG0031069		Em0721g2a		
OG0031070		Em0723g1a		
OG0031071		Em0728g4a		
OG0031072		Em0728g10a		
OG0031073		Em0734g1a		
OG0031074		Em0735g3a		
OG0031075		Em0737g3a		
OG0031076		Em0743g1a		
OG0031077		Em0748g1a		
OG0031078		Em0757g2a		
OG0031079		Em0758g5a		
OG0031080		Em0762g3a		
OG0031081		Em0765g1a		
OG0031082		Em0767g3a		
OG0031083		Em0785g2a		
OG0031084		Em0788g1a		
OG0031085		Em0793g3a		
OG0031086		Em0795g4a		
OG0031087		Em0800g1a		
OG0031088		Em0801g2a		
OG0031089		Em0828g1a		
OG0031090		Em0829g2a		
OG0031091		Em0829g3a		
OG0031092		Em0853g2a		
OG0031093		Em0868g2a		
OG0031094		Em0874g2a		
OG0031095		Em0881g2a		
OG0031096		Em0888g1a		
OG0031097		Em0888g3a		
OG0031098		Em0888g4a		
OG0031099		Em0894g1a		
OG0031100		Em0897g1a		
OG0031101		Em0898g1a		
OG0031102		Em0904g3a		
OG0031103		Em0907g2a		
OG0031104		Em0913g1a		
OG0031105		Em0916g3a		
OG0031106		Em0925g1a		
OG0031107		Em0925g2a		
OG0031108		Em0930g1a		
OG0031109		Em0932g1a		
OG0031110		Em0932g2a		
OG0031111		Em0932g4a		
OG0031112		Em0933g1a		
OG0031113		Em0933g2a		
OG0031114		Em0945g1a		
OG0031115		Em0954g1a		
OG0031116		Em0960g1a		
OG0031117		Em0960g2a		
OG0031118		Em0962g1a		
OG0031119		Em0964g2a		
OG0031120		Em0964g4a		
OG0031121		Em0978g1a		
OG0031122		Em0981g1a		
OG0031123		Em0982g1a		
OG0031124		Em0984g1a		
OG0031125		Em0984g3a		
OG0031126		Em0993g1a		
OG0031127		Em0996g4a		
OG0031128		Em0999g1a		
OG0031129		Em0999g4a		
OG0031130		Em1007g1a		
OG0031131		Em1019g1a		
OG0031132		Em1028g1a		
OG0031133		Em1028g2a		
OG0031134		Em1035g1a		
OG0031135		Em1037g1a		
OG0031136		Em1043g1a		
OG0031137		Em1049g1a		
OG0031138		Em1049g2a		
OG0031139		Em1059g2a		
OG0031140		Em1064g1a		
OG0031141		Em1075g1a		
OG0031142		Em1076g1a		
OG0031143		Em1086g2a		
OG0031144		Em1086g3a		
OG0031145		Em1087g1a		
OG0031146		Em1095g1a		
OG0031147		Em1096g1a		
OG0031148		Em1099g1a		
OG0031149		Em1105g1a		
OG0031150		Em1107g1a		
OG0031151		Em1121g2a		
OG0031152		Em1123g1a		
OG0031153		Em1139g1a		
OG0031154		Em1141g1a		
OG0031155		Em1147g1a		
OG0031156		Em1157g1a		
OG0031157		Em1158g2a		
OG0031158		Em1159g1a		
OG0031159		Em1171g1a		
OG0031160		Em1187g1a		
OG0031161		Em1190g1a		
OG0031162		Em1193g2a		
OG0031163		Em1216g2a		
OG0031164		Em1219g1a		
OG0031165		Em1220g1a		
OG0031166		Em1221g1a		
OG0031167		Em1228g1a		
OG0031168		Em1235g1a		
OG0031169		Em1252g1a		
OG0031170		Em1255g1a		
OG0031171		Em1260g1a		
OG0031172		Em1267g1a		
OG0031173		Em1274g1a		
OG0031174		Em1276g1a		
OG0031175		Em1303g1a		
OG0031176		Em1323g2a		
OG0031177		Em1325g1a		
OG0031178		Em1340g1a		
OG0031179		Em1347g1a		
OG0031180		Em1355g1a		
OG0031181		Em1361g1a		
OG0031182		Em1363g1a		
OG0031183		Em1372g1a		
OG0031184		Em1382g1a		
OG0031185		Em1426g1a		
OG0031186			sp|A2RRL7|TM213_HUMAN	
OG0031187			sp|A8MUU9|YV023_HUMAN	
OG0031188			sp|P0C7X3|CCYL3_HUMAN	
OG0031189			sp|P0C851|PIRT_HUMAN	
OG0031190			sp|P0C879|YJ018_HUMAN	
OG0031191			sp|P31930|QCR1_HUMAN	
OG0031192			sp|P35716|SOX11_HUMAN	
OG0031193			sp|P48552|NRIP1_HUMAN	
OG0031194			sp|P60153|RNAS9_HUMAN	
OG0031195			sp|Q13519|PNOC_HUMAN	
OG0031196			sp|Q1T7F1|CCB42_HUMAN	
OG0031197			sp|Q5TBC7|B2L15_HUMAN	
OG0031198			sp|Q6P531|GGT6_HUMAN	
OG0031199			sp|Q6ZSA8|YS025_HUMAN	
OG0031200			sp|Q6ZSY5|PPR3F_HUMAN	
OG0031201			sp|Q6ZTI0|YK032_HUMAN	
OG0031202			sp|Q6ZVH6|YK004_HUMAN	
OG0031203			sp|Q6ZVQ6|YS045_HUMAN	
OG0031204			sp|Q86TA4|YB049_HUMAN	
OG0031205			sp|Q86YV9|HPS6_HUMAN	
OG0031206			sp|Q8N8G6|CO054_HUMAN	
OG0031207			sp|Q8NFD4|YI018_HUMAN	
OG0031208			sp|Q8WZ42|TITIN_HUMAN	
OG0031209			sp|Q96BT1|CC049_HUMAN	
OG0031210			sp|Q96MC9|CA147_HUMAN	
OG0031211			sp|Q96MS3|GL1D1_HUMAN	
OG0031212			sp|Q96SQ7|ATOH8_HUMAN	
OG0031213			sp|Q9BRP9|YK016_HUMAN	
OG0031214			sp|Q9NX14|NDUBB_HUMAN	
OG0031215			sp|Q9UF83|YM012_HUMAN	
OG0031216			tr|A0A6Q8PFQ6|A0A6Q8PFQ6_HUMAN	
OG0031217			sp|C9J3I9|CE058_HUMAN	
OG0031218			sp|P08758|ANXA5_HUMAN	
OG0031219			sp|P13569|CFTR_HUMAN	
OG0031220			sp|P17752|TPH1_HUMAN	
OG0031221			sp|P55808|XG_HUMAN	
OG0031222			sp|Q32NC0|CR021_HUMAN	
OG0031223			sp|Q7Z4U5|CF201_HUMAN	
OG0031224			sp|Q86Y39|NDUAB_HUMAN	
OG0031225			sp|Q8N9T2|CX042_HUMAN	
OG0031226			sp|Q92834|RPGR_HUMAN	
OG0031227			sp|Q96KH6|CR012_HUMAN	
