Orthogroup	Amphimedon_UP000007879_400682	Niphates_augustus.hints.aa
OG0009532	tr|A0A1X7UNH4|A0A1X7UNH4_AMPQE	jg22111.t1
OG0009533	tr|A0A1X7VPJ1|A0A1X7VPJ1_AMPQE, tr|A0A1X7UNI0|A0A1X7UNI0_AMPQE	jg27144.t1, jg4416.t1
OG0009534	tr|A0A1X7UNM4|A0A1X7UNM4_AMPQE	jg27951.t1
OG0009535	tr|A0A1X7UNN1|A0A1X7UNN1_AMPQE	jg12564.t1
OG0009536	tr|A0A1X7UNN7|A0A1X7UNN7_AMPQE	jg28044.t1
OG0009537	tr|A0A1X7UNP6|A0A1X7UNP6_AMPQE	jg28054.t1
OG0009538	tr|A0A1X7UNP9|A0A1X7UNP9_AMPQE	jg19258.t1
OG0009539	tr|A0A1X7UNQ1|A0A1X7UNQ1_AMPQE	jg28056.t1
OG0009540	tr|A0A1X7UNQ3|A0A1X7UNQ3_AMPQE	jg23397.t1, jg7691.t1, jg12583.t1
OG0009541	tr|A0A1X7UNQ5|A0A1X7UNQ5_AMPQE	jg28062.t1
OG0009542	tr|A0A1X7UNU1|A0A1X7UNU1_AMPQE	jg22103.t1
OG0009543	tr|A0A1X7UNW3|A0A1X7UNW3_AMPQE	jg27941.t1
OG0009544	tr|A0A1X7UP05|A0A1X7UP05_AMPQE	jg27160.t1
OG0009545	tr|A0A1X7UP07|A0A1X7UP07_AMPQE	jg28052.t1
OG0009546	tr|A0A1X7UP23|A0A1X7UP23_AMPQE	jg27978.t1
OG0009547	tr|A0A1X7UP72|A0A1X7UP72_AMPQE	jg22110.t1
OG0009548	tr|A0A1X7UP77|A0A1X7UP77_AMPQE	jg22106.t1
OG0009549	tr|A0A1X7VRL2|A0A1X7VRL2_AMPQE, tr|A0A1X7UP94|A0A1X7UP94_AMPQE	jg10563.t1, jg7592.t1
OG0009550	tr|A0A1X7UV32|A0A1X7UV32_AMPQE, tr|A0A1X7UPB2|A0A1X7UPB2_AMPQE	jg9991.t1, jg13496.t1
OG0009551	tr|A0A1X7UPE0|A0A1X7UPE0_AMPQE	jg17570.t1
OG0009552	tr|A0A1X7UPE3|A0A1X7UPE3_AMPQE	jg10689.t1
OG0009553	tr|A0A1X7UPF0|A0A1X7UPF0_AMPQE	jg12582.t1, jg7690.t1, jg23396.t1
OG0009554	tr|A0A1X7UPH5|A0A1X7UPH5_AMPQE	jg17577.t1
OG0009555	tr|A0A1X7UPK1|A0A1X7UPK1_AMPQE	jg23248.t1, jg22083.t1, jg22083.t2
OG0009556	tr|A0A1X7UPK2|A0A1X7UPK2_AMPQE	jg8777.t1, jg8780.t1
OG0009557	tr|A0A1X7VHR2|A0A1X7VHR2_AMPQE, tr|A0A1X7UPL4|A0A1X7UPL4_AMPQE	jg22847.t1
OG0009558	tr|A0A1X7UPN7|A0A1X7UPN7_AMPQE	jg5896.t2, jg5896.t1
OG0009559	tr|A0A1X7UPN8|A0A1X7UPN8_AMPQE	jg12560.t1
OG0009560	tr|A0A1X7UPP3|A0A1X7UPP3_AMPQE	jg19386.t1
OG0009561	tr|A0A1X7VM99|A0A1X7VM99_AMPQE, tr|A0A1X7UPQ3|A0A1X7UPQ3_AMPQE	jg7289.t1
OG0009562	tr|A0A1X7UPR3|A0A1X7UPR3_AMPQE	jg8841.t1
OG0009563	tr|A0A1X7UPR6|A0A1X7UPR6_AMPQE	jg27977.t1
OG0009564	tr|A0A1X7UPS8|A0A1X7UPS8_AMPQE	jg27971.t1
OG0009565	tr|A0A1X7UPT9|A0A1X7UPT9_AMPQE	jg27961.t1, jg15953.t1, jg27960.t1
OG0009566	tr|A0A1X7UPV1|A0A1X7UPV1_AMPQE	jg28066.t1
OG0009567	tr|A0A1X7UPX5|A0A1X7UPX5_AMPQE	jg3350.t1, jg8050.t1, jg17334.t1
OG0009568	tr|A0A1X7UQ08|A0A1X7UQ08_AMPQE	jg26093.t1
OG0009569	tr|A0A1X7UQ11|A0A1X7UQ11_AMPQE	jg6358.t1
OG0009570	tr|A0A1X7UQ16|A0A1X7UQ16_AMPQE	jg6352.t1, jg6345.t1, jg6339.t1
OG0009571	tr|A0A1X7UQ65|A0A1X7UQ65_AMPQE	jg4359.t1
OG0009572	tr|A0A1X7UQ90|A0A1X7UQ90_AMPQE	jg15660.t1, jg23367.t1, jg14888.t1
OG0009573	tr|A0A1X7UQA4|A0A1X7UQA4_AMPQE	jg6245.t1, jg24317.t1
OG0009574	tr|A0A1X7UQC3|A0A1X7UQC3_AMPQE	jg19388.t1
OG0009575	tr|A0A1X7UQE1|A0A1X7UQE1_AMPQE	jg8838.t1
OG0009576	tr|A0A1X7UQE5|A0A1X7UQE5_AMPQE	jg10699.t1
OG0009576	tr|A0A1X7UR64|A0A1X7UR64_AMPQE	jg10698.t1
OG0009577	tr|A0A1X7UQE7|A0A1X7UQE7_AMPQE	jg8833.t1
OG0009578	tr|A0A1X7UQF2|A0A1X7UQF2_AMPQE	jg8829.t1
OG0009579	tr|A0A1X7UQH5|A0A1X7UQH5_AMPQE	jg4356.t1
OG0009581	tr|A0A1X7UQK7|A0A1X7UQK7_AMPQE	jg8883.t1
OG0009582	tr|A0A1X7UQL5|A0A1X7UQL5_AMPQE	jg24324.t1, jg6252.t2, jg6252.t1
OG0009583	tr|A0A1X7UQM2|A0A1X7UQM2_AMPQE	jg14696.t1
OG0009584	tr|A0A1X7UQN7|A0A1X7UQN7_AMPQE	jg6337.t1, jg6343.t1, jg6349.t1
OG0009585	tr|A0A1X7UQN8|A0A1X7UQN8_AMPQE	jg20563.t1
OG0009586	tr|A0A1X7UQP7|A0A1X7UQP7_AMPQE	jg8840.t1
OG0009588	tr|A0A1X7UQR9|A0A1X7UQR9_AMPQE	jg17571.t1
OG0009589	tr|A0A1X7UQS7|A0A1X7UQS7_AMPQE	jg8809.t1, jg8807.t1, jg8808.t1
OG0009590	tr|A0A1X7UQT0|A0A1X7UQT0_AMPQE	jg16163.t1
OG0009591	tr|A0A1X7UQT3|A0A1X7UQT3_AMPQE	jg8804.t1
OG0009592	tr|A0A1X7VJL2|A0A1X7VJL2_AMPQE, tr|A0A1X7UQT7|A0A1X7UQT7_AMPQE	jg6502.t1, jg4028.t1
OG0009593	tr|A0A1X7UQV4|A0A1X7UQV4_AMPQE	jg17576.t1
OG0009594	tr|A0A1X7UQW0|A0A1X7UQW0_AMPQE	jg8890.t1
OG0009595	tr|A0A1X7UQZ5|A0A1X7UQZ5_AMPQE	jg6351.t1, jg6344.t1, jg6338.t1
OG0009596	tr|A0A1X7UR14|A0A1X7UR14_AMPQE	jg12242.t1
OG0009598	tr|A0A1X7UR37|A0A1X7UR37_AMPQE	jg17568.t1
OG0009599	tr|A0A1X7UR41|A0A1X7UR41_AMPQE	jg8842.t1
OG0009600	tr|A0A1X7UR45|A0A1X7UR45_AMPQE	jg16053.t1, jg20400.t1
OG0009601	tr|A0A1X7UR46|A0A1X7UR46_AMPQE	jg8837.t1
OG0009602	tr|A0A1X7UR50|A0A1X7UR50_AMPQE, tr|A0A1X7UXR6|A0A1X7UXR6_AMPQE, tr|A0A1X7VCG7|A0A1X7VCG7_AMPQE	jg2808.t1
OG0009603	tr|A0A1X7UR55|A0A1X7UR55_AMPQE	jg24301.t1, jg16060.t1, jg20407.t1
OG0009604	tr|A0A1X7UR62|A0A1X7UR62_AMPQE	jg8825.t1
OG0009605	tr|A0A1X7UR74|A0A1X7UR74_AMPQE	jg17579.t1
OG0009606	tr|A0A1X7UR81|A0A1X7UR81_AMPQE	jg29039.t1
OG0009607	tr|A0A1X7UR86|A0A1X7UR86_AMPQE	jg8933.t1
OG0009608	tr|A0A1X7UR89|A0A1X7UR89_AMPQE	jg29035.t1
OG0009609	tr|A0A1X7UR96|A0A1X7UR96_AMPQE	jg8899.t1
OG0009610	tr|A0A1X7URB1|A0A1X7URB1_AMPQE	jg20568.t1
OG0009611	tr|A0A1X7URB2|A0A1X7URB2_AMPQE	jg4338.t1
OG0009612	tr|A0A1X7URB7|A0A1X7URB7_AMPQE	jg4334.t1
OG0009613	tr|A0A1X7URD9|A0A1X7URD9_AMPQE	jg14720.t1
OG0009614	tr|A0A1X7V2Y1|A0A1X7V2Y1_AMPQE, tr|A0A1X7URF3|A0A1X7URF3_AMPQE	jg4436.t1
OG0009615	tr|A0A1X7URJ9|A0A1X7URJ9_AMPQE	jg20714.t1
OG0009616	tr|A0A1X7URM0|A0A1X7URM0_AMPQE	jg12246.t1
OG0009617	tr|A0A1X7URP9|A0A1X7URP9_AMPQE	jg13868.t1
OG0009618	tr|A0A1X7URS4|A0A1X7URS4_AMPQE	jg6332.t1
OG0009620	tr|A0A1X7US25|A0A1X7US25_AMPQE	jg20573.t1
OG0009621	tr|A0A1X7US27|A0A1X7US27_AMPQE	jg24343.t1
OG0009622	tr|A0A1X7US43|A0A1X7US43_AMPQE	jg29049.t1
OG0009623	tr|A0A1X7US59|A0A1X7US59_AMPQE, tr|A0A1X7USZ1|A0A1X7USZ1_AMPQE	jg29038.t1
OG0009624	tr|A0A1X7US75|A0A1X7US75_AMPQE	jg7965.t1
OG0009625	tr|A0A1X7US94|A0A1X7US94_AMPQE	jg29403.t1
OG0009626	tr|A0A1X7USA1|A0A1X7USA1_AMPQE	jg29398.t1
OG0009627	tr|A0A1X7USB6|A0A1X7USB6_AMPQE	jg29617.t1
OG0009628	tr|A0A1X7USC0|A0A1X7USC0_AMPQE	jg29621.t1
OG0009629	tr|A0A1X7USD0|A0A1X7USD0_AMPQE	jg20805.t1
OG0009630	tr|A0A1X7USD3|A0A1X7USD3_AMPQE	jg12245.t1
OG0009631	tr|A0A1X7USD6|A0A1X7USD6_AMPQE	jg29531.t1
OG0009632	tr|A0A1X7USF5|A0A1X7USF5_AMPQE	jg20572.t1
OG0009633	tr|A0A1X7USH6|A0A1X7USH6_AMPQE	jg20409.t1, jg16061.t1
OG0009634	tr|A0A1X7USI7|A0A1X7USI7_AMPQE	jg28827.t1, jg6710.t1, jg22327.t1
OG0009635	tr|A0A1X7USP0|A0A1X7USP0_AMPQE	jg2235.t1
OG0009636	tr|A0A1X7USS8|A0A1X7USS8_AMPQE	jg4395.t1, jg9682.t1
OG0009637	tr|A0A1X7USU4|A0A1X7USU4_AMPQE	jg12191.t1
OG0009638	tr|A0A1X7USV3|A0A1X7USV3_AMPQE	jg12280.t1
OG0009639	tr|A0A1X7USY3|A0A1X7USY3_AMPQE	jg29542.t1
OG0009640	tr|A0A1X7USY9|A0A1X7USY9_AMPQE	jg29538.t1
OG0009641	tr|A0A1X7USZ8|A0A1X7USZ8_AMPQE	jg29529.t1
OG0009642	tr|A0A1X7UT53|A0A1X7UT53_AMPQE	jg7866.t1, jg15163.t1, jg28717.t1
OG0009643	tr|A0A1X7UT64|A0A1X7UT64_AMPQE	jg12805.t1
OG0009644	tr|A0A1X7UT77|A0A1X7UT77_AMPQE	jg12733.t1
OG0009645	tr|A0A1X7UT78|A0A1X7UT78_AMPQE	jg30082.t1, jg16459.t1, jg16317.t1
OG0009646	tr|A0A1X7UT96|A0A1X7UT96_AMPQE	jg29622.t1
OG0009647	tr|A0A1X7UV08|A0A1X7UV08_AMPQE, tr|A0A1X7UTA2|A0A1X7UTA2_AMPQE	jg12492.t1
OG0009648	tr|A0A1X7UTC8|A0A1X7UTC8_AMPQE	jg12510.t1
OG0009649	tr|A0A1X7UUH7|A0A1X7UUH7_AMPQE, tr|A0A1X7UTF5|A0A1X7UTF5_AMPQE	jg8360.t1
OG0009650	tr|A0A1X7UTH2|A0A1X7UTH2_AMPQE	jg3941.t1
OG0009650	tr|A0A1X7UU73|A0A1X7UU73_AMPQE	jg3359.t2
OG0009651	tr|A0A1X7UTJ0|A0A1X7UTJ0_AMPQE, tr|A0A1X7V7W1|A0A1X7V7W1_AMPQE	jg17697.t1
OG0009652	tr|A0A1X7UTK2|A0A1X7UTK2_AMPQE	jg7968.t1
OG0009653	tr|A0A1X7UTM0|A0A1X7UTM0_AMPQE	jg29399.t1
OG0009654	tr|A0A1X7UTM8|A0A1X7UTM8_AMPQE	jg12192.t1
OG0009655	tr|A0A1X7UTN6|A0A1X7UTN6_AMPQE	jg27692.t1
OG0009656	tr|A0A1X7UTP0|A0A1X7UTP0_AMPQE	jg29620.t1
OG0009657	tr|A0A1X7UTP6|A0A1X7UTP6_AMPQE	jg27682.t1
OG0009658	tr|A0A1X7UTP9|A0A1X7UTP9_AMPQE	jg29537.t1
OG0009659	tr|A0A1X7UTS6|A0A1X7UTS6_AMPQE	jg1856.t1
OG0009660	tr|A0A1X7UTS8|A0A1X7UTS8_AMPQE	jg2166.t1, jg23693.t1, jg10583.t1
OG0009661	tr|A0A1X7UTY0|A0A1X7UTY0_AMPQE	jg4394.t1, jg9681.t1
OG0009662	tr|A0A1X7UTZ3|A0A1X7UTZ3_AMPQE	jg12508.t1
OG0009663	tr|A0A1X7UU08|A0A1X7UU08_AMPQE	jg29406.t1
OG0009664	tr|A0A1X7UVD8|A0A1X7UVD8_AMPQE, tr|A0A1X7UU24|A0A1X7UU24_AMPQE, tr|A0A1X7UUZ6|A0A1X7UUZ6_AMPQE	jg4698.t1
OG0009665	tr|A0A1X7UU30|A0A1X7UU30_AMPQE	jg29619.t1
OG0009666	tr|A0A1X7UU39|A0A1X7UU39_AMPQE	jg12801.t1
OG0009667	tr|A0A1X7UU47|A0A1X7UU47_AMPQE	jg15196.t1, jg17332.t1, jg16092.t1
OG0009668	tr|A0A1X7UU79|A0A1X7UU79_AMPQE	jg171.t1
OG0009669	tr|A0A1X7UUA8|A0A1X7UUA8_AMPQE	jg27689.t1
OG0009670	tr|A0A1X7UUB6|A0A1X7UUB6_AMPQE	jg3417.t1
OG0009671	tr|A0A1X7UUE4|A0A1X7UUE4_AMPQE	jg2233.t1
OG0009672	tr|A0A1X7UUI2|A0A1X7UUI2_AMPQE	jg2245.t1
OG0009673	tr|A0A1X7UUJ9|A0A1X7UUJ9_AMPQE	jg12731.t1
OG0009674	tr|A0A1X7UUL6|A0A1X7UUL6_AMPQE	jg27690.t1, jg27691.t1
OG0009675	tr|A0A1X7UUM1|A0A1X7UUM1_AMPQE	jg24234.t1
OG0009676	tr|A0A1X7UUP3|A0A1X7UUP3_AMPQE	jg12504.t1
OG0009677	tr|A0A1X7UUQ1|A0A1X7UUQ1_AMPQE	jg27663.t1
OG0009678	tr|A0A1X7UUT8|A0A1X7UUT8_AMPQE	jg3649.t1, jg18152.t1
OG0009679	tr|A0A1X7UUU3|A0A1X7UUU3_AMPQE	jg23253.t1
OG0009680	tr|A0A1X7UUY1|A0A1X7UUY1_AMPQE	jg23589.t1
OG0009681	tr|A0A1X7UV19|A0A1X7UV19_AMPQE	jg27683.t1
OG0009682	tr|A0A1X7UV34|A0A1X7UV34_AMPQE	jg27668.t1
OG0009683	tr|A0A1X7UV37|A0A1X7UV37_AMPQE	jg12511.t1
OG0009684	tr|A0A1X7UV47|A0A1X7UV47_AMPQE	jg942.t1
OG0009685	tr|A0A1X7UV73|A0A1X7UV73_AMPQE	jg4246.t1, jg21058.t1, jg593.t1
OG0009686	tr|A0A1X7VPA8|A0A1X7VPA8_AMPQE, tr|A0A1X7UV92|A0A1X7UV92_AMPQE, tr|A0A1X7UY66|A0A1X7UY66_AMPQE	jg5037.t1
OG0009687	tr|A0A1X7UVB0|A0A1X7UVB0_AMPQE	jg17307.t1, jg13120.t1, jg21101.t1
OG0009688	tr|A0A1X7UVC6|A0A1X7UVC6_AMPQE	jg3948.t1
OG0009690	tr|A0A1X7UVD1|A0A1X7UVD1_AMPQE	jg3953.t1, jg21545.t1
OG0009691	tr|A0A1X7UVD6|A0A1X7UVD6_AMPQE	jg18994.t1
OG0009692	tr|A0A1X7UVE9|A0A1X7UVE9_AMPQE	jg18985.t1
OG0009693	tr|A0A1X7UVG0|A0A1X7UVG0_AMPQE	jg27680.t1
OG0009694	tr|A0A1X7V6H0|A0A1X7V6H0_AMPQE, tr|A0A1X7UVG1|A0A1X7UVG1_AMPQE	jg30475.t1, jg17679.t1
OG0009695	tr|A0A1X7UVN0|A0A1X7UVN0_AMPQE, tr|A0A1X7VBC1|A0A1X7VBC1_AMPQE	jg586.t1, jg10285.t1
OG0009696	tr|A0A1X7UVT2|A0A1X7UVT2_AMPQE	jg4697.t1
OG0009697	tr|A0A1X7UVT5|A0A1X7UVT5_AMPQE	jg2244.t1
OG0009698	tr|A0A1X7UVT8|A0A1X7UVT8_AMPQE	jg3374.t1
OG0009699	tr|A0A1X7UVV4|A0A1X7UVV4_AMPQE	jg27179.t1
OG0009700	tr|A0A1X7UVV7|A0A1X7UVV7_AMPQE	jg4699.t1
OG0009702	tr|A0A1X7UWP3|A0A1X7UWP3_AMPQE, tr|A0A1X7UVZ5|A0A1X7UVZ5_AMPQE	jg18993.t1, jg18992.t1
OG0009703	tr|A0A1X7UVZ8|A0A1X7UVZ8_AMPQE	jg23252.t1
OG0009704	tr|A0A1X7UW57|A0A1X7UW57_AMPQE	jg21690.t1
OG0009705	tr|A0A1X7UW62|A0A1X7UW62_AMPQE	jg19042.t1
OG0009706	tr|A0A1X7UW74|A0A1X7UW74_AMPQE	jg28275.t1
OG0009707	tr|A0A1X7UW89|A0A1X7UW89_AMPQE	jg28285.t1
OG0009708	tr|A0A1X7UW97|A0A1X7UW97_AMPQE	jg8953.t1
OG0009709	tr|A0A1X7UWB0|A0A1X7UWB0_AMPQE	jg28304.t1
OG0009710	tr|A0A1X7UWF5|A0A1X7UWF5_AMPQE	jg13125.t1, jg23972.t1, jg7333.t1
OG0009711	tr|A0A1X7UWG6|A0A1X7UWG6_AMPQE	jg6780.t1, jg27177.t1
OG0009712	tr|A0A1X7UWJ1|A0A1X7UWJ1_AMPQE	jg19024.t1
OG0009713	tr|A0A1X7UWM4|A0A1X7UWM4_AMPQE	jg19058.t1
OG0009714	tr|A0A1X7UWN4|A0A1X7UWN4_AMPQE	jg18999.t1
OG0009715	tr|A0A1X7UWN5|A0A1X7UWN5_AMPQE	jg23592.t1
OG0009716	tr|A0A1X7UWN7|A0A1X7UWN7_AMPQE	jg25074.t1, jg8285.t1
OG0009717	tr|A0A1X7UWP0|A0A1X7UWP0_AMPQE	jg23598.t1
OG0009718	tr|A0A1X7UWP7|A0A1X7UWP7_AMPQE	jg18986.t1
OG0009719	tr|A0A1X7UWQ0|A0A1X7UWQ0_AMPQE	jg8297.t1
OG0009720	tr|A0A1X7UWR1|A0A1X7UWR1_AMPQE	jg23610.t1
OG0009721	tr|A0A1X7UWR4|A0A1X7UWR4_AMPQE	jg28454.t1
OG0009722	tr|A0A1X7UWT9|A0A1X7UWT9_AMPQE	jg2311.t1
OG0009723	tr|A0A1X7UWU9|A0A1X7UWU9_AMPQE	jg28289.t1
OG0009724	tr|A0A1X7UWW1|A0A1X7UWW1_AMPQE	jg75.t1, jg400.t1, jg4688.t1
OG0009725	tr|A0A1X7UWX1|A0A1X7UWX1_AMPQE	jg28425.t1
OG0009727	tr|A0A1X7UX08|A0A1X7UX08_AMPQE	jg28540.t1
OG0009728	tr|A0A1X7VE09|A0A1X7VE09_AMPQE, tr|A0A1X7UX09|A0A1X7UX09_AMPQE	jg17195.t1, jg5267.t1
OG0009729	tr|A0A1X7UX19|A0A1X7UX19_AMPQE	jg19043.t1
OG0009730	tr|A0A1X7UX21|A0A1X7UX21_AMPQE	jg28271.t1
OG0009731	tr|A0A1X7UX40|A0A1X7UX40_AMPQE	jg19061.t1
OG0009732	tr|A0A1X7UX47|A0A1X7UX47_AMPQE	jg28298.t1
OG0009733	tr|A0A1X7UX49|A0A1X7UX49_AMPQE	jg19001.t1
OG0009734	tr|A0A1X7UX53|A0A1X7UX53_AMPQE	jg18991.t2
OG0009735	tr|A0A1X7UX61|A0A1X7UX61_AMPQE	jg18718.t1
OG0009736	tr|A0A1X7UX69|A0A1X7UX69_AMPQE	jg13866.t1
OG0009737	tr|A0A1X7UX70|A0A1X7UX70_AMPQE	jg27182.t1
OG0009738	tr|A0A1X7UX72|A0A1X7UX72_AMPQE	jg18705.t1
OG0009739	tr|A0A1X7UX89|A0A1X7UX89_AMPQE	jg12726.t1
OG0009740	tr|A0A1X7UX90|A0A1X7UX90_AMPQE	jg2284.t1, jg2284.t2
OG0009742	tr|A0A1X7UXA5|A0A1X7UXA5_AMPQE	jg12719.t1
OG0009743	tr|A0A1X7UXW0|A0A1X7UXW0_AMPQE, tr|A0A1X7UXE1|A0A1X7UXE1_AMPQE	jg23274.t1, jg9421.t1
OG0009745	tr|A0A1X7UXF8|A0A1X7UXF8_AMPQE	jg28446.t1
OG0009746	tr|A0A1X7UXK2|A0A1X7UXK2_AMPQE	jg28290.t1
OG0009747	tr|A0A1X7UXK5|A0A1X7UXK5_AMPQE	jg28538.t1
OG0009748	tr|A0A1X7UXL9|A0A1X7UXL9_AMPQE	jg20313.t1
OG0009749	tr|A0A1X7UXM0|A0A1X7UXM0_AMPQE	jg28424.t1
OG0009750	tr|A0A1X7UXS0|A0A1X7UXS0_AMPQE	jg28526.t1
OG0009751	tr|A0A1X7UXT0|A0A1X7UXT0_AMPQE	jg28534.t1
OG0009752	tr|A0A1X7UXU2|A0A1X7UXU2_AMPQE	jg28541.t1
OG0009753	tr|A0A1X7UXW8|A0A1X7UXW8_AMPQE	jg12713.t1
OG0009754	tr|A0A1X7UXX4|A0A1X7UXX4_AMPQE	jg6189.t1
OG0009755	tr|A0A1X7UXY4|A0A1X7UXY4_AMPQE	jg18719.t1
OG0009756	tr|A0A1X7UXY8|A0A1X7UXY8_AMPQE	jg18707.t1
OG0009757	tr|A0A1X7UXZ4|A0A1X7UXZ4_AMPQE	jg18704.t1
OG0009758	tr|A0A1X7UXZ7|A0A1X7UXZ7_AMPQE	jg28277.t1
OG0009759	tr|A0A1X7UY02|A0A1X7UY02_AMPQE	jg28279.t1
OG0009760	tr|A0A1X7UY09|A0A1X7UY09_AMPQE	jg28288.t1
OG0009761	tr|A0A1X7UY12|A0A1X7UY12_AMPQE	jg12725.t1
OG0009762	tr|A0A1X7UY20|A0A1X7UY20_AMPQE	jg19939.t1
OG0009763	tr|A0A1X7UY28|A0A1X7UY28_AMPQE	jg12718.t1
OG0009764	tr|A0A1X7UY30|A0A1X7UY30_AMPQE	jg10717.t1, jg9511.t1
OG0009765	tr|A0A1X7UY60|A0A1X7UY60_AMPQE	jg20215.t1
OG0009766	tr|A0A1X7UY70|A0A1X7UY70_AMPQE	jg20240.t1
OG0009767	tr|A0A1X7UYA1|A0A1X7UYA1_AMPQE	jg10721.t1, jg9520.t1, jg10723.t1
OG0009768	tr|A0A1X7UYA2|A0A1X7UYA2_AMPQE	jg20197.t1
OG0009769	tr|A0A1X7UYB3|A0A1X7UYB3_AMPQE	jg28537.t1
OG0009770	tr|A0A1X7UYC4|A0A1X7UYC4_AMPQE	jg28543.t1
OG0009772	tr|A0A1X7UYD1|A0A1X7UYD1_AMPQE	jg20244.t1
OG0009773	tr|A0A1X7UYD2|A0A1X7UYD2_AMPQE, tr|A0A1X7UZN7|A0A1X7UZN7_AMPQE, tr|A0A1X7UZL8|A0A1X7UZL8_AMPQE	jg7228.t1
OG0009774	tr|A0A1X7UYD8|A0A1X7UYD8_AMPQE	jg3287.t1
OG0009774	tr|A0A1X7VG93|A0A1X7VG93_AMPQE	jg15235.t1
OG0009775	tr|A0A1X7UYG1|A0A1X7UYG1_AMPQE	jg1877.t1
OG0009776	tr|A0A1X7UYH6|A0A1X7UYH6_AMPQE	jg18706.t1
OG0009777	tr|A0A1X7UYM2|A0A1X7UYM2_AMPQE	jg12712.t1
OG0009778	tr|A0A1X7UYP1|A0A1X7UYP1_AMPQE	jg20254.t1
OG0009779	tr|A0A1X7UYR6|A0A1X7UYR6_AMPQE	jg20218.t1
OG0009780	tr|A0A1X7UYR8|A0A1X7UYR8_AMPQE	jg19932.t1
OG0009781	tr|A0A1X7UYT5|A0A1X7UYT5_AMPQE	jg19940.t1
OG0009782	tr|A0A1X7UYX9|A0A1X7UYX9_AMPQE	jg18720.t1
OG0009785	tr|A0A1X7UYZ6|A0A1X7UYZ6_AMPQE	jg12540.t1
OG0009786	tr|A0A1X7UZ00|A0A1X7UZ00_AMPQE	jg20198.t1
OG0009787	tr|A0A1X7UZ17|A0A1X7UZ17_AMPQE	jg12722.t1
OG0009788	tr|A0A1X7UZ29|A0A1X7UZ29_AMPQE	jg11935.t1
OG0009790	tr|A0A1X7UZ63|A0A1X7UZ63_AMPQE	jg11957.t1
OG0009791	tr|A0A1X7UZA1|A0A1X7UZA1_AMPQE	jg14174.t1, jg8603.t1
OG0009792	tr|A0A1X7V179|A0A1X7V179_AMPQE, tr|A0A1X7UZD3|A0A1X7UZD3_AMPQE	jg22431.t1
OG0009793	tr|A0A1X7UZE7|A0A1X7UZE7_AMPQE	jg22445.t1
OG0009794	tr|A0A1X7UZG3|A0A1X7UZG3_AMPQE	jg20219.t1
OG0009795	tr|A0A1X7VIU2|A0A1X7VIU2_AMPQE, tr|A0A1X7UZM0|A0A1X7UZM0_AMPQE	jg5948.t1, jg11077.t1
OG0009797	tr|A0A1X7UZU8|A0A1X7UZU8_AMPQE	jg25243.t1, jg11953.t1
OG0009798	tr|A0A1X7UZX1|A0A1X7UZX1_AMPQE	jg20255.t1
OG0009799	tr|A0A1X7UZX5|A0A1X7UZX5_AMPQE	jg20250.t1
OG0009800	tr|A0A1X7V001|A0A1X7V001_AMPQE	jg22441.t1
OG0009801	tr|A0A1X7V004|A0A1X7V004_AMPQE	jg12530.t1
OG0009802	tr|A0A1X7V023|A0A1X7V023_AMPQE	jg12362.t1
OG0009803	tr|A0A1X7V028|A0A1X7V028_AMPQE	jg12367.t1
OG0009804	tr|A0A1X7V033|A0A1X7V033_AMPQE	jg12372.t1
OG0009805	tr|A0A1X7V037|A0A1X7V037_AMPQE, tr|A0A1X7V0A9|A0A1X7V0A9_AMPQE	jg12039.t1
OG0009806	tr|A0A1X7V048|A0A1X7V048_AMPQE	jg4326.t1
OG0009807	tr|A0A1X7V053|A0A1X7V053_AMPQE	jg7241.t1
OG0009808	tr|A0A1X7V055|A0A1X7V055_AMPQE	jg23130.t1
OG0009809	tr|A0A1X7V062|A0A1X7V062_AMPQE	jg11106.t1
OG0009810	tr|A0A1X7V067|A0A1X7V067_AMPQE	jg11111.t1
OG0009811	tr|A0A1X7V079|A0A1X7V079_AMPQE	jg12405.t1
OG0009812	tr|A0A1X7V080|A0A1X7V080_AMPQE	jg22443.t1
OG0009813	tr|A0A1X7V0A6|A0A1X7V0A6_AMPQE	jg11934.t1
OG0009814	tr|A0A1X7V0B4|A0A1X7V0B4_AMPQE	jg4331.t1
OG0009815	tr|A0A1X7V0C1|A0A1X7V0C1_AMPQE	jg21188.t1, jg16299.t1, jg16299.t2
OG0009816	tr|A0A1X7V0C9|A0A1X7V0C9_AMPQE	jg11119.t1
OG0009817	tr|A0A1X7V0E8|A0A1X7V0E8_AMPQE	jg11965.t1
OG0009818	tr|A0A1X7VIG4|A0A1X7VIG4_AMPQE, tr|A0A1X7V0F4|A0A1X7V0F4_AMPQE	jg5947.t1, jg5947.t2
OG0009819	tr|A0A1X7V0G3|A0A1X7V0G3_AMPQE	jg6432.t1
OG0009820	tr|A0A1X7V0L6|A0A1X7V0L6_AMPQE	jg22422.t1
OG0009821	tr|A0A1X7V0L8|A0A1X7V0L8_AMPQE	jg29246.t1
OG0009822	tr|A0A1X7V0M2|A0A1X7V0M2_AMPQE	jg12354.t1
OG0009823	tr|A0A1X7V0M5|A0A1X7V0M5_AMPQE	jg22432.t1
OG0009824	tr|A0A1X7V0M6|A0A1X7V0M6_AMPQE	jg8336.t1
OG0009825	tr|A0A1X7V0P0|A0A1X7V0P0_AMPQE	jg12365.t1
